timestamp,can_id,data
2025-06-29 22:12:49.757,0x280,27 244 11 21 0 21 21
2025-06-29 22:12:49.765,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.765,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.773,0x488,21 21 116 166 0 0 160
2025-06-29 22:12:49.773,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.775,0x280,26 2 12 21 0 21 21
2025-06-29 22:12:49.782,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.782,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.790,0x280,26 2 12 21 0 21 21
2025-06-29 22:12:49.790,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.790,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.802,0x480,0 186 219 0 64 2 227
2025-06-29 22:12:49.802,0x470,0 50 0 2
2025-06-29 22:12:49.807,0x280,26 2 12 21 0 21 21
2025-06-29 22:12:49.807,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.809,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.809,0x280,25 18 12 21 0 21 21
2025-06-29 22:12:49.817,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.824,0x280,25 18 12 21 0 21 21
2025-06-29 22:12:49.825,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.829,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.829,0x488,21 21 116 166 0 0 0
2025-06-29 22:12:49.835,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.835,0x280,25 18 12 21 0 21 21
2025-06-29 22:12:49.841,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.841,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.841,0x280,25 18 12 21 0 21 21
2025-06-29 22:12:49.849,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.849,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.857,0x488,21 21 116 166 0 0 48
2025-06-29 22:12:49.857,0x280,25 24 12 21 0 21 21
2025-06-29 22:12:49.857,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.866,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.866,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.874,0x280,25 24 12 21 0 21 21
2025-06-29 22:12:49.879,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.879,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.885,0x280,25 24 12 21 0 21 21
2025-06-29 22:12:49.885,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.891,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.891,0x488,21 21 116 166 0 0 96
2025-06-29 22:12:49.891,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.899,0x280,25 16 12 21 0 21 21
2025-06-29 22:12:49.899,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.907,0x280,25 16 12 21 0 21 21
2025-06-29 22:12:49.907,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.907,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.916,0x488,21 21 116 166 0 0 128
2025-06-29 22:12:49.916,0x488,21 21 116 166 0 0 144
2025-06-29 22:12:49.924,0x280,25 16 12 21 0 21 21
2025-06-29 22:12:49.926,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.926,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.934,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.936,0x280,25 26 12 21 0 21 21
2025-06-29 22:12:49.940,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.940,0x520,66 1 242 106 76 163 1
2025-06-29 22:12:49.940,0x280,25 26 12 21 0 21 21
2025-06-29 22:12:49.948,0x288,173 48 0 0 78 210 11
